trial_id,subject,activity,activity_name,trial,age_group,is_fall,sensor_location,failure_category,failure_reason,acc_length,gyro_length,acc_has_nan,gyro_has_nan
S33A02T05,33,2,Pick Up Object,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=216_max=50,433.0,649.0,False,False
S33A02T06,33,2,Pick Up Object,6,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=168_max=50,341.0,509.0,False,False
S33A02T09,33,2,Pick Up Object,9,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=135_max=50,272.0,407.0,False,False
S33A02T10,33,2,Pick Up Object,10,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=169_max=50,339.0,508.0,False,False
S33A03T01,33,3,Put On/Take Off Jacket,1,young,False,watch,STAGE3_TOO_SHORT,final_len=80_min=128,80.0,80.0,False,False
S33A03T02,33,3,Put On/Take Off Jacket,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=60_max=50,405.0,465.0,False,False
S33A03T06,33,3,Put On/Take Off Jacket,6,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=140_max=50,355.0,495.0,False,False
S33A03T09,33,3,Put On/Take Off Jacket,9,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '-0.0048844446.,259.0,,False,False
S33A03T10,33,3,Put On/Take Off Jacket,10,young,False,watch,STAGE3_TOO_SHORT,final_len=64_min=128,64.0,64.0,False,False
S33A03T14,33,3,Put On/Take Off Jacket,14,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,341.0,511.0,False,False
S33A03T15,33,3,Put On/Take Off Jacket,15,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A05T02,33,5,Sweeping Floor,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=106_max=50,382.0,488.0,False,False
S33A05T03,33,5,Sweeping Floor,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=171_max=50,341.0,512.0,False,False
S33A05T04,33,5,Sweeping Floor,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=102_max=50,516.0,618.0,False,False
S33A05T06,33,5,Sweeping Floor,6,young,False,watch,STAGE3_TOO_SHORT,final_len=97_min=128,97.0,97.0,False,False
S33A05T08,33,5,Sweeping Floor,8,young,False,watch,STAGE3_TOO_SHORT,final_len=118_min=128,118.0,118.0,False,False
S33A06T01,33,6,Washing Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A06T02,33,6,Washing Hand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=97_max=50,391.0,488.0,False,False
S33A06T04,33,6,Washing Hand,4,young,False,watch,STAGE3_TOO_SHORT,final_len=52_min=128,52.0,52.0,False,False
S33A06T05,33,6,Washing Hand,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=123_max=50,370.0,493.0,False,False
S33A06T07,33,6,Washing Hand,7,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A06T08,33,6,Washing Hand,8,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=85_max=50,562.0,647.0,False,False
S33A06T09,33,6,Washing Hand,9,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=249_max=50,259.0,10.0,False,False
S33A07T01,33,7,Waving Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=174_max=50,347.0,521.0,False,False
S33A07T02,33,7,Waving Hand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=181_max=50,365.0,546.0,False,False
S33A07T03,33,7,Waving Hand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=159_max=50,319.0,478.0,False,False
S33A07T04,33,7,Waving Hand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=166_max=50,338.0,504.0,False,False
S33A07T10,33,7,Waving Hand,10,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=73_max=50,411.0,484.0,False,False
S33A07T11,33,7,Waving Hand,11,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A07T12,33,7,Waving Hand,12,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=106_max=50,385.0,491.0,False,False
S33A08T01,33,8,Walking/TUG Test,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=168_max=50,341.0,509.0,False,False
S33A08T02,33,8,Walking/TUG Test,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A08T03,33,8,Walking/TUG Test,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=169_max=50,340.0,509.0,False,False
S33A08T06,33,8,Walking/TUG Test,6,young,False,watch,STAGE3_TOO_SHORT,final_len=38_min=128,38.0,38.0,False,False
S33A08T07,33,8,Walking/TUG Test,7,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=167_max=50,340.0,507.0,False,False
S33A08T08,33,8,Walking/TUG Test,8,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,339.0,509.0,False,False
S33A08T09,33,8,Walking/TUG Test,9,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=168_max=50,341.0,509.0,False,False
S33A08T10,33,8,Walking/TUG Test,10,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=215_max=50,434.0,649.0,False,False
S33A09T02,33,9,Sit/Stand,2,young,False,watch,STAGE3_TOO_SHORT,final_len=12_min=128,12.0,12.0,False,False
S33A09T04,33,9,Sit/Stand,4,young,False,watch,STAGE3_TOO_SHORT,final_len=91_min=128,91.0,91.0,False,False
S33A09T08,33,9,Sit/Stand,8,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=226_max=50,455.0,681.0,False,False
S33A09T10,33,9,Sit/Stand,10,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=203_max=50,411.0,614.0,False,False
S33A10T02,33,10,Backfall,2,young,True,watch,STAGE3_TOO_SHORT,final_len=45_min=128,45.0,45.0,False,False
S33A11T01,33,11,Frontfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=168_max=50,341.0,509.0,False,False
S33A11T02,33,11,Frontfall,2,young,True,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '0.012211111.1',424.0,,False,False
S33A11T05,33,11,Frontfall,5,young,True,watch,STAGE3_TOO_SHORT,final_len=38_min=128,38.0,38.0,False,False
S33A12T01,33,12,Leftfall,1,young,True,watch,STAGE3_TOO_SHORT,final_len=83_min=128,83.0,83.0,False,False
S33A13T01,33,13,Rightfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=108_max=50,385.0,493.0,False,False
S33A13T02,33,13,Rightfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=215_max=50,434.0,649.0,False,False
S33A13T04,33,13,Rightfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=167_max=50,340.0,507.0,False,False
S33A13T05,33,13,Rightfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=170_max=50,340.0,510.0,False,False
S33A13T06,33,13,Rightfall,6,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=96_max=50,519.0,615.0,False,False
S33A13T07,33,13,Rightfall,7,young,True,watch,STAGE3_TOO_SHORT,final_len=114_min=128,114.0,114.0,False,False
S33A13T10,33,13,Rightfall,10,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=103_max=50,304.0,407.0,False,False
S33A14T02,33,14,Rotatefall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=109_max=50,502.0,611.0,False,False
S33A14T06,33,14,Rotatefall,6,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=169_max=50,340.0,509.0,False,False
S33A14T07,33,14,Rotatefall,7,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=216_max=50,433.0,649.0,False,False
S34A09T03,34,9,Sit/Stand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=398_max=50,732.0,334.0,False,False
S34A09T04,34,9,Sit/Stand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=341_max=50,729.0,388.0,False,False
S35A02T02,35,2,Pick Up Object,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=168_max=50,141.0,309.0,False,False
S35A06T01,35,6,Washing Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=97_max=50,175.0,78.0,False,False
S35A06T02,35,6,Washing Hand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=66_max=50,177.0,111.0,False,False
S35A06T03,35,6,Washing Hand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=311_max=50,171.0,482.0,False,False
S35A06T04,35,6,Washing Hand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1236_max=50,181.0,1417.0,False,False
S35A07T05,35,7,Waving Hand,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1763_max=50,161.0,1924.0,False,False
S35A08T01,35,8,Walking/TUG Test,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=104_max=50,261.0,157.0,False,False
S35A09T04,35,9,Sit/Stand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=833_max=50,121.0,954.0,False,False
S35A09T05,35,9,Sit/Stand,5,young,False,watch,STAGE3_TOO_SHORT,final_len=125_min=128,161.0,125.0,False,False
S35A10T01,35,10,Backfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=99_max=50,181.0,82.0,False,False
S35A10T02,35,10,Backfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=120_max=50,241.0,121.0,False,False
S35A10T03,35,10,Backfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=134_max=50,221.0,87.0,False,False
S35A10T04,35,10,Backfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1191_max=50,261.0,1452.0,False,False
S36A01T02,36,1,Drinking Water,2,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '-0.0036633336.,617.0,,False,False
S36A02T01,36,2,Pick Up Object,1,young,False,watch,STAGE3_TOO_SHORT,final_len=127_min=128,130.0,127.0,False,False
S37A05T01,37,5,Sweeping Floor,1,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '-0.0036633336.,370.0,,False,False
S37A06T02,37,6,Washing Hand,2,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '0.015874445.1',190.0,,False,False
S37A08T03,37,8,Walking/TUG Test,3,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '0.014653334.1',342.0,,False,False
S37A14T03,37,14,Rotatefall,3,young,True,watch,STAGE3_TOO_SHORT,final_len=83_min=128,86.0,83.0,False,False
S38A02T03,38,2,Pick Up Object,3,young,False,watch,STAGE3_TOO_SHORT,final_len=76_min=128,79.0,76.0,False,False
S38A02T05,38,2,Pick Up Object,5,young,False,watch,STAGE3_TOO_SHORT,final_len=82_min=128,85.0,82.0,False,False
S38A03T02,38,3,Put On/Take Off Jacket,2,young,False,watch,STAGE3_TOO_SHORT,final_len=105_min=128,108.0,105.0,False,False
S38A06T02,38,6,Washing Hand,2,young,False,watch,STAGE3_TOO_SHORT,final_len=118_min=128,121.0,118.0,False,False
S38A06T05,38,6,Washing Hand,5,young,False,watch,STAGE3_TOO_SHORT,final_len=60_min=128,63.0,60.0,False,False
S38A10T01,38,10,Backfall,1,young,True,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '0.03174889.1',250.0,,False,False
S38A10T04,38,10,Backfall,4,young,True,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',110.0,,False,False
S38A12T04,38,12,Leftfall,4,young,True,watch,STAGE3_TOO_SHORT,final_len=123_min=128,126.0,123.0,False,False
S39A02T01,39,2,Pick Up Object,1,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '0.0024422223.1,341.0,,False,False
S39A02T05,39,2,Pick Up Object,5,young,False,watch,STAGE3_TOO_SHORT,final_len=126_min=128,129.0,126.0,False,False
S39A06T01,39,6,Washing Hand,1,young,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: 'Unnamed: 3',652.0,,False,False
S39A07T02,39,7,Waving Hand,2,young,False,watch,STAGE3_TOO_SHORT,final_len=108_min=128,111.0,108.0,False,False
S39A08T02,39,8,Walking/TUG Test,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=167_max=50,331.0,498.0,False,False
S39A08T03,39,8,Walking/TUG Test,3,young,False,watch,STAGE3_TOO_SHORT,final_len=97_min=128,100.0,97.0,False,False
S39A11T02,39,11,Frontfall,2,young,True,watch,STAGE3_TOO_SHORT,final_len=89_min=128,92.0,89.0,False,False
S43A02T02,43,2,Pick Up Object,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=527_max=50,1090.0,563.0,False,False
S43A02T03,43,2,Pick Up Object,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=2765_max=50,8139.0,5374.0,False,False
S43A03T02,43,3,Put On/Take Off Jacket,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=2319_max=50,10133.0,7814.0,False,False
S43A05T05,43,5,Sweeping Floor,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=724_max=50,2918.0,2194.0,False,False
S43A06T03,43,6,Washing Hand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=511_max=50,2291.0,1780.0,False,False
S43A06T05,43,6,Washing Hand,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=8617_max=50,23905.0,15288.0,False,False
S43A08T01,43,8,Walking/TUG Test,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=637_max=50,1582.0,945.0,False,False
S43A08T02,43,8,Walking/TUG Test,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=647_max=50,1542.0,895.0,False,False
S43A08T03,43,8,Walking/TUG Test,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=643_max=50,1560.0,917.0,False,False
S43A08T04,43,8,Walking/TUG Test,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=135_max=50,1015.0,880.0,False,False
S43A08T05,43,8,Walking/TUG Test,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=789_max=50,2247.0,1458.0,False,False
S43A10T01,43,10,Backfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1418_max=50,3254.0,1836.0,False,False
S43A10T03,43,10,Backfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=410_max=50,1115.0,705.0,False,False
S43A10T04,43,10,Backfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=395_max=50,1070.0,675.0,False,False
S43A10T05,43,10,Backfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=85_max=50,697.0,612.0,False,False
S43A10T06,43,10,Backfall,6,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=139_max=50,815.0,676.0,False,False
S43A11T01,43,11,Frontfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=380_max=50,1022.0,642.0,False,False
S43A11T02,43,11,Frontfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=383_max=50,1020.0,637.0,False,False
S43A11T03,43,11,Frontfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=371_max=50,1037.0,666.0,False,False
S43A11T04,43,11,Frontfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=405_max=50,1056.0,651.0,False,False
S43A11T05,43,11,Frontfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=146_max=50,766.0,620.0,False,False
S43A12T01,43,12,Leftfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=377_max=50,1013.0,636.0,False,False
S43A12T02,43,12,Leftfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=355_max=50,994.0,639.0,False,False
S43A12T03,43,12,Leftfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=355_max=50,994.0,639.0,False,False
S43A12T04,43,12,Leftfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=417_max=50,1024.0,607.0,False,False
S43A12T05,43,12,Leftfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=369_max=50,1035.0,666.0,False,False
S43A13T01,43,13,Rightfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=114_max=50,732.0,618.0,False,False
S43A13T02,43,13,Rightfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=154_max=50,845.0,691.0,False,False
S43A13T03,43,13,Rightfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=651_max=50,1289.0,638.0,False,False
S43A13T04,43,13,Rightfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=645_max=50,1278.0,633.0,False,False
S43A13T05,43,13,Rightfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=639_max=50,1302.0,663.0,False,False
S43A14T01,43,14,Rotatefall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=422_max=50,1189.0,767.0,False,False
S43A14T02,43,14,Rotatefall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=415_max=50,1273.0,858.0,False,False
S43A14T03,43,14,Rotatefall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=372_max=50,1092.0,720.0,False,False
S43A14T04,43,14,Rotatefall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=405_max=50,1263.0,858.0,False,False
S43A14T05,43,14,Rotatefall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=367_max=50,1061.0,694.0,False,False
S44A01T01,44,1,Drinking Water,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=331_max=50,1802.0,1471.0,False,False
S44A01T02,44,1,Drinking Water,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=263_max=50,1776.0,1513.0,False,False
S44A01T03,44,1,Drinking Water,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=267_max=50,1866.0,1599.0,False,False
S44A01T04,44,1,Drinking Water,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=293_max=50,1694.0,1401.0,False,False
S44A01T05,44,1,Drinking Water,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1289_max=50,2738.0,1449.0,False,False
S44A02T01,44,2,Pick Up Object,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=357_max=50,1494.0,1137.0,False,False
S44A02T02,44,2,Pick Up Object,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=391_max=50,1418.0,1027.0,False,False
S44A02T03,44,2,Pick Up Object,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=301_max=50,1356.0,1055.0,False,False
S44A02T04,44,2,Pick Up Object,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=417_max=50,1452.0,1035.0,False,False
S44A02T05,44,2,Pick Up Object,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=327_max=50,1352.0,1025.0,False,False
S44A03T01,44,3,Put On/Take Off Jacket,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=437_max=50,2802.0,2365.0,False,False
S44A03T02,44,3,Put On/Take Off Jacket,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=509_max=50,2622.0,2113.0,False,False
S44A03T03,44,3,Put On/Take Off Jacket,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=383_max=50,2658.0,2275.0,False,False
S44A03T04,44,3,Put On/Take Off Jacket,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=319_max=50,2304.0,1985.0,False,False
S44A03T05,44,3,Put On/Take Off Jacket,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=289_max=50,2358.0,2069.0,False,False
S44A04T01,44,4,Stepping Up,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1073_max=50,2116.0,1043.0,False,False
S44A04T02,44,4,Stepping Up,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1015_max=50,2000.0,985.0,False,False
S44A04T03,44,4,Stepping Up,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=215_max=50,1270.0,1055.0,False,False
S44A04T04,44,4,Stepping Up,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1011_max=50,2000.0,989.0,False,False
S44A04T05,44,4,Stepping Up,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=337_max=50,1362.0,1025.0,False,False
S44A05T01,44,5,Sweeping Floor,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=359_max=50,1882.0,1523.0,False,False
S44A05T02,44,5,Sweeping Floor,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=361_max=50,1838.0,1477.0,False,False
S44A05T03,44,5,Sweeping Floor,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=287_max=50,1822.0,1535.0,False,False
S44A05T04,44,5,Sweeping Floor,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=311_max=50,1848.0,1537.0,False,False
S44A05T05,44,5,Sweeping Floor,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=327_max=50,1892.0,1565.0,False,False
S44A06T01,44,6,Washing Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=769_max=50,2192.0,1423.0,False,False
S44A06T02,44,6,Washing Hand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=363_max=50,1684.0,1321.0,False,False
S44A06T03,44,6,Washing Hand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=357_max=50,1712.0,1355.0,False,False
S44A06T04,44,6,Washing Hand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=315_max=50,1708.0,1393.0,False,False
S44A06T05,44,6,Washing Hand,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=351_max=50,1876.0,1525.0,False,False
S44A07T01,44,7,Waving Hand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=479_max=50,2120.0,1641.0,False,False
S44A07T02,44,7,Waving Hand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=265_max=50,1988.0,1723.0,False,False
S44A07T03,44,7,Waving Hand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1577_max=50,5632.0,4055.0,False,False
S44A07T04,44,7,Waving Hand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=189_max=50,1752.0,1563.0,False,False
S44A07T05,44,7,Waving Hand,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=385_max=50,2084.0,1699.0,False,False
S44A08T01,44,8,Walking/TUG Test,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=317_max=50,1292.0,975.0,False,False
S44A08T02,44,8,Walking/TUG Test,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=357_max=50,1788.0,1431.0,False,False
S44A08T03,44,8,Walking/TUG Test,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=569_max=50,3592.0,3023.0,False,False
S44A08T04,44,8,Walking/TUG Test,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=285_max=50,1806.0,1521.0,False,False
S44A08T05,44,8,Walking/TUG Test,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=1285_max=50,2660.0,1375.0,False,False
S44A08T06,44,8,Walking/TUG Test,6,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=893_max=50,2736.0,1843.0,False,False
S44A09T01,44,9,Sit/Stand,1,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=297_max=50,1480.0,1183.0,False,False
S44A09T02,44,9,Sit/Stand,2,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=303_max=50,1426.0,1123.0,False,False
S44A09T03,44,9,Sit/Stand,3,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=827_max=50,2032.0,1205.0,False,False
S44A09T04,44,9,Sit/Stand,4,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=315_max=50,1490.0,1175.0,False,False
S44A09T05,44,9,Sit/Stand,5,young,False,watch,STAGE2_LENGTH_MISMATCH,diff=307_max=50,1528.0,1221.0,False,False
S44A10T01,44,10,Backfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1121_max=50,3438.0,2317.0,False,False
S44A10T02,44,10,Backfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1169_max=50,2306.0,1137.0,False,False
S44A10T03,44,10,Backfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=425_max=50,1838.0,1413.0,False,False
S44A10T04,44,10,Backfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=481_max=50,1898.0,1417.0,False,False
S44A10T05,44,10,Backfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=317_max=50,1722.0,1405.0,False,False
S44A10T06,44,10,Backfall,6,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=723_max=50,2116.0,1393.0,False,False
S44A10T07,44,10,Backfall,7,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=429_max=50,2030.0,1601.0,False,False
S44A10T08,44,10,Backfall,8,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=299_max=50,1706.0,1407.0,False,False
S44A11T01,44,11,Frontfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=395_max=50,1614.0,1219.0,False,False
S44A11T02,44,11,Frontfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=425_max=50,1910.0,1485.0,False,False
S44A11T03,44,11,Frontfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=295_max=50,1738.0,1443.0,False,False
S44A11T04,44,11,Frontfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=857_max=50,2318.0,1461.0,False,False
S44A11T05,44,11,Frontfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=857_max=50,2318.0,1461.0,False,False
S44A12T01,44,12,Leftfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=883_max=50,2418.0,1535.0,False,False
S44A12T02,44,12,Leftfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=265_max=50,1612.0,1347.0,False,False
S44A12T03,44,12,Leftfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=185_max=50,1530.0,1345.0,False,False
S44A12T04,44,12,Leftfall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=903_max=50,2428.0,1525.0,False,False
S44A12T05,44,12,Leftfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=901_max=50,2406.0,1505.0,False,False
S44A13T01,44,13,Rightfall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1233_max=50,2686.0,1453.0,False,False
S44A13T02,44,13,Rightfall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1211_max=50,2740.0,1529.0,False,False
S44A13T03,44,13,Rightfall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1211_max=50,2740.0,1529.0,False,False
S44A13T05,44,13,Rightfall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1169_max=50,2602.0,1433.0,False,False
S44A13T06,44,13,Rightfall,6,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=293_max=50,1600.0,1307.0,False,False
S44A14T01,44,14,Rotatefall,1,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=917_max=50,2332.0,1415.0,False,False
S44A14T02,44,14,Rotatefall,2,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=1031_max=50,2670.0,1639.0,False,False
S44A14T03,44,14,Rotatefall,3,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=289_max=50,1694.0,1405.0,False,False
S44A14T04,44,14,Rotatefall,4,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=861_max=50,2288.0,1427.0,False,False
S44A14T05,44,14,Rotatefall,5,young,True,watch,STAGE2_LENGTH_MISMATCH,diff=337_max=50,1774.0,1437.0,False,False
